labels,path
angry,./Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F037.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F003.wav
happy,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F027.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_F000.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M001.wav
neutral,./Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M004.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M036.wav
neutral,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M022.wav
sad,./Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_F032.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M024.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M040.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M039.wav
sad,./Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F010.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M009.wav
sad,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F022.wav
neutral,./Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M005.wav
sad,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M026.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M028.wav
happy,./Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F009.wav
angry,./Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F022.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F040.wav
happy,./Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M020.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F022.wav
neutral,./Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F021.wav
angry,./Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M016.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F033.wav
sad,./Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F017.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F014.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F016.wav
neutral,./Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F007.wav
happy,./Session3/sentences/wav/Ses03F_script02_2/Ses03F_script02_2_F019.wav
sad,./Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F003.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F015.wav
neutral,./Session4/sentences/wav/Ses04M_impro08/Ses04M_impro08_M024.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F048.wav
happy,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M017.wav
neutral,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M023.wav
angry,./Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F005.wav
happy,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F042.wav
happy,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F013.wav
neutral,./Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_M042.wav
angry,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F018.wav
sad,./Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_F026.wav
angry,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F041.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F015.wav
neutral,./Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M016.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_M004.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F000.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F003.wav
neutral,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M028.wav
sad,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F016.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_F023.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F040.wav
neutral,./Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M002.wav
neutral,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F014.wav
neutral,./Session3/sentences/wav/Ses03M_impro07/Ses03M_impro07_F023.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M006.wav
angry,./Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M017.wav
neutral,./Session4/sentences/wav/Ses04M_script02_2/Ses04M_script02_2_M000.wav
neutral,./Session3/sentences/wav/Ses03M_impro08b/Ses03M_impro08b_M010.wav
neutral,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M026.wav
sad,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M019.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M067.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F027.wav
neutral,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F003.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F027.wav
sad,./Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_M019.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F051.wav
neutral,./Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_M018.wav
sad,./Session4/sentences/wav/Ses04F_impro02/Ses04F_impro02_F011.wav
happy,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_M026.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F020.wav
happy,./Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_M035.wav
neutral,./Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F017.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M033.wav
neutral,./Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M005.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_F017.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M025.wav
happy,./Session1/sentences/wav/Ses01F_script03_1/Ses01F_script03_1_M026.wav
neutral,./Session2/sentences/wav/Ses02M_impro08/Ses02M_impro08_M014.wav
sad,./Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F005.wav
neutral,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M004.wav
angry,./Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F021.wav
neutral,./Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_F000.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M009.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M031.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M034.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M007.wav
angry,./Session3/sentences/wav/Ses03M_impro01/Ses03M_impro01_M023.wav
neutral,./Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M008.wav
neutral,./Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F005.wav
neutral,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M033.wav
angry,./Session4/sentences/wav/Ses04F_impro01/Ses04F_impro01_F019.wav
happy,./Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F025.wav
neutral,./Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F025.wav
happy,./Session2/sentences/wav/Ses02F_impro03/Ses02F_impro03_F030.wav
sad,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M036.wav
happy,./Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M027.wav
neutral,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M010.wav
neutral,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M028.wav
neutral,./Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M000.wav
neutral,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F005.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F032.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F001.wav
angry,./Session4/sentences/wav/Ses04F_impro01/Ses04F_impro01_F010.wav
happy,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_M041.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M001.wav
angry,./Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_F020.wav
happy,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M010.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F029.wav
neutral,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M043.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M017.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M006.wav
neutral,./Session2/sentences/wav/Ses02M_impro04/Ses02M_impro04_F015.wav
angry,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F039.wav
sad,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M003.wav
sad,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F006.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F021.wav
neutral,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F003.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F004.wav
sad,./Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_M033.wav
sad,./Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M011.wav
angry,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F040.wav
angry,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M018.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F000.wav
sad,./Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F011.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M045.wav
neutral,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_F010.wav
sad,./Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M000.wav
neutral,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M016.wav
neutral,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M024.wav
sad,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F026.wav
sad,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F008.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F021.wav
happy,./Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M008.wav
neutral,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F014.wav
angry,./Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_F038.wav
angry,./Session4/sentences/wav/Ses04F_impro04/Ses04F_impro04_F030.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F048.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F062.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F019.wav
sad,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F026.wav
angry,./Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F020.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M000.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F024.wav
angry,./Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_F006.wav
neutral,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.wav
sad,./Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_F017.wav
happy,./Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M019.wav
angry,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M023.wav
sad,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M037.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M009.wav
happy,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F012.wav
angry,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_M008.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F031.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_M014.wav
angry,./Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M037.wav
neutral,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M005.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M006.wav
happy,./Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M013.wav
sad,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F006.wav
sad,./Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M005.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F038.wav
happy,./Session5/sentences/wav/Ses05F_script02_1/Ses05F_script02_1_M009.wav
sad,./Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M003.wav
neutral,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F019.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F013.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M029.wav
neutral,./Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M006.wav
angry,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F011.wav
sad,./Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F031.wav
neutral,./Session2/sentences/wav/Ses02M_script01_2/Ses02M_script01_2_M005.wav
happy,./Session1/sentences/wav/Ses01M_script03_1/Ses01M_script03_1_F038.wav
happy,./Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F029.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M034.wav
happy,./Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M046.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M010.wav
neutral,./Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M000.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F026.wav
angry,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F035.wav
sad,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_M030.wav
happy,./Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_F011.wav
happy,./Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M042.wav
sad,./Session5/sentences/wav/Ses05M_impro02/Ses05M_impro02_F024.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M003.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M004.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F019.wav
neutral,./Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F028.wav
angry,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_M031.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M038.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M027.wav
angry,./Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_F031.wav
neutral,./Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M000.wav
angry,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_M022.wav
angry,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_M028.wav
sad,./Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M043.wav
neutral,./Session2/sentences/wav/Ses02F_script01_2/Ses02F_script01_2_M007.wav
angry,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F006.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F036.wav
neutral,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M026.wav
neutral,./Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F010.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M034.wav
sad,./Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M008.wav
sad,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_F017.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F005.wav
happy,./Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_F034.wav
sad,./Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F002.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_M057.wav
happy,./Session5/sentences/wav/Ses05F_impro07/Ses05F_impro07_M004.wav
sad,./Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M004.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F002.wav
sad,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M023.wav
neutral,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F017.wav
sad,./Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F020.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F013.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F030.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F029.wav
happy,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F001.wav
neutral,./Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M044.wav
happy,./Session3/sentences/wav/Ses03M_script02_1/Ses03M_script02_1_M000.wav
happy,./Session2/sentences/wav/Ses02M_impro07/Ses02M_impro07_M029.wav
angry,./Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F009.wav
angry,./Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_F012.wav
neutral,./Session2/sentences/wav/Ses02M_impro04/Ses02M_impro04_F010.wav
happy,./Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_M002.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M018.wav
happy,./Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F016.wav
neutral,./Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F004.wav
sad,./Session5/sentences/wav/Ses05F_script01_1/Ses05F_script01_1_M001.wav
sad,./Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_M034.wav
angry,./Session4/sentences/wav/Ses04F_impro05/Ses04F_impro05_F012.wav
neutral,./Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_M005.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_M040.wav
angry,./Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F001.wav
angry,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F036.wav
angry,./Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F035.wav
happy,./Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M009.wav
happy,./Session5/sentences/wav/Ses05F_impro03/Ses05F_impro03_F009.wav
happy,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F024.wav
neutral,./Session2/sentences/wav/Ses02M_impro04/Ses02M_impro04_F006.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M020.wav
angry,./Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F041.wav
angry,./Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F021.wav
sad,./Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F004.wav
sad,./Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_F007.wav
sad,./Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_F019.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M042.wav
happy,./Session5/sentences/wav/Ses05M_impro03/Ses05M_impro03_M016.wav
neutral,./Session5/sentences/wav/Ses05F_impro05/Ses05F_impro05_M003.wav
neutral,./Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M004.wav
angry,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_F005.wav
happy,./Session2/sentences/wav/Ses02M_script03_1/Ses02M_script03_1_F024.wav
neutral,./Session1/sentences/wav/Ses01M_impro05/Ses01M_impro05_F023.wav
sad,./Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F017.wav
happy,./Session1/sentences/wav/Ses01M_impro07/Ses01M_impro07_M009.wav
happy,./Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F026.wav
angry,./Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M015.wav
angry,./Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F034.wav
neutral,./Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M008.wav
neutral,./Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F005.wav
angry,./Session4/sentences/wav/Ses04M_script03_2/Ses04M_script03_2_F049.wav
neutral,./Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F001.wav
angry,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F002.wav
happy,./Session4/sentences/wav/Ses04F_impro03/Ses04F_impro03_F006.wav
neutral,./Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M014.wav
angry,./Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_F026.wav
angry,./Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F037.wav
neutral,./Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_F032.wav
sad,./Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_M009.wav
sad,./Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F004.wav
angry,./Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M044.wav
happy,./Session5/sentences/wav/Ses05M_script02_2/Ses05M_script02_2_M034.wav
neutral,./Session3/sentences/wav/Ses03M_impro05b/Ses03M_impro05b_F013.wav
neutral,./Session5/sentences/wav/Ses05F_impro04/Ses05F_impro04_M036.wav
angry,./Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M009.wav
angry,./Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_F009.wav
happy,./Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M040.wav
sad,./Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F019.wav
neutral,./Session2/sentences/wav/Ses02M_impro01/Ses02M_impro01_M003.wav
happy,./Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M026.wav
sad,./Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F004.wav
sad,./Session2/sentences/wav/Ses02F_script02_2/Ses02F_script02_2_F018.wav
angry,./Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_F017.wav
happy,./Session5/sentences/wav/Ses05F_script02_2/Ses05F_script02_2_M035.wav
angry,./Session1/sentences/wav/Ses01M_script01_2/Ses01M_script01_2_M016.wav
angry,./Session4/sentences/wav/Ses04M_script01_2/Ses04M_script01_2_F015.wav
angry,./Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M038.wav
